fips,county,Month,Year,Med_Tax_Rev,Rec_Tax_Rev,Med_RemainderOfState_Counties,Rec_RemainderOfState_Counties,Med_Blank_Code,Rec_Blank_Code,ID
08001,Adams,8,2019,17037,,,,,,82019Adams
08003,Alamosa,8,2019,,,,,NR,,82019Alamosa
08005,Arapahoe,8,2019,24256,,,,,,82019Arapahoe
08013,Boulder,8,2019,33557,,,,,,82019Boulder
08015,Chaffee,8,2019,,,,,NR,,82019Chaffee
08019,Clear Creek,8,2019,,,,,NR,,82019Clear Creek
08031,Denver,8,2019,392226,,,,,,82019Denver
08037,Eagle,8,2019,2826,,,,,,82019Eagle
08041,El Paso,8,2019,270107,,,,,,82019El Paso
08043,Fremont,8,2019,5548,,,,,,82019Fremont
08045,Garfield,8,2019,3086,,,,,,82019Garfield
08049,Grand,8,2019,,,,,NR,,82019Grand
08059,Jefferson,8,2019,39411,,,,,,82019Jefferson
08067,La Plata,8,2019,,,,,NR,,82019La Plata
08069,Larimer,8,2019,22969,,,,,,82019Larimer
08071,Las Animas,8,2019,1901,,,,,,82019Las Animas
08077,Mesa,8,2019,,,,,NR,,82019Mesa
08081,Moffat,8,2019,,,,,NR,,82019Moffat
08083,Montezuma,8,2019,1102,,,,,,82019Montezuma
08085,Montrose,8,2019,,,,,NR,,82019Montrose
08087,Morgan,8,2019,,,,,NR,,82019Morgan
08089,Otero,8,2019,,,,,NR,,82019Otero
08093,Park,8,2019,,,,,NR,,82019Park
08097,Pitkin,8,2019,,,,,NR,,82019Pitkin
08101,Pueblo,8,2019,21459,,,,,,82019Pueblo
08107,Routt,8,2019,3878,,,,,,82019Routt
08113,San Miguel,8,2019,,,,,NR,,82019San Miguel
08115,Sedgwick,8,2019,,,,,NR,,82019Sedgwick
08117,Summit,8,2019,,,,,NR,,82019Summit
08123,Weld,8,2019,8858,,,,,,82019Weld
,Sum of NR Counties,8,2019,18015,,,,,,82019Sum of NR Counties
08001,Adams,7,2019,16539,,,,,,72019Adams
08003,Alamosa,7,2019,,,,,NR,,72019Alamosa
08005,Arapahoe,7,2019,23076,,,,,,72019Arapahoe
08013,Boulder,7,2019,29361,,,,,,72019Boulder
08015,Chaffee,7,2019,,,,,NR,,72019Chaffee
08019,Clear Creek,7,2019,,,,,NR,,72019Clear Creek
08031,Denver,7,2019,357367,,,,,,72019Denver
08037,Eagle,7,2019,2501,,,,,,72019Eagle
08041,El Paso,7,2019,291131,,,,,,72019El Paso
08043,Fremont,7,2019,,,,,NR,,72019Fremont
08045,Garfield,7,2019,3797,,,,,,72019Garfield
08049,Grand,7,2019,,,,,NR,,72019Grand
08059,Jefferson,7,2019,39008,,,,,,72019Jefferson
08067,La Plata,7,2019,,,,,NR,,72019La Plata
08069,Larimer,7,2019,19575,,,,,,72019Larimer
08071,Las Animas,7,2019,1082,,,,,,72019Las Animas
08077,Mesa,7,2019,,,,,NR,,72019Mesa
08081,Moffat,7,2019,,,,,NR,,72019Moffat
08083,Montezuma,7,2019,,,,,NR,,72019Montezuma
08085,Montrose,7,2019,,,,,NR,,72019Montrose
08087,Morgan,7,2019,,,,,NR,,72019Morgan
08089,Otero,7,2019,,,,,NR,,72019Otero
08093,Park,7,2019,,,,,NR,,72019Park
08097,Pitkin,7,2019,,,,,NR,,72019Pitkin
08101,Pueblo,7,2019,17354,,,,,,72019Pueblo
08107,Routt,7,2019,3998,,,,,,72019Routt
08113,San Miguel,7,2019,,,,,NR,,72019San Miguel
08115,Sedgwick,7,2019,,,,,NR,,72019Sedgwick
08117,Summit,7,2019,2084,,,,,,72019Summit
08123,Weld,7,2019,8746,,,,,,72019Weld
,Sum of NR Counties,7,2019,22155,,,,,,72019Sum of NR Counties
08001,Adams,6,2019,40248,,,,,,62019Adams
08003,Alamosa,6,2019,,,,,NR,,62019Alamosa
08005,Arapahoe,6,2019,34767,,,,,,62019Arapahoe
08013,Boulder,6,2019,32044,,,,,,62019Boulder
08015,Chaffee,6,2019,,,,,NR,,62019Chaffee
08019,Clear Creek,6,2019,,,,,NR,,62019Clear Creek
08031,Denver,6,2019,419366,,,,,,62019Denver
08037,Eagle,6,2019,2418,,,,,,62019Eagle
08041,El Paso,6,2019,274695,,,,,,62019El Paso
08043,Fremont,6,2019,,,,,NR,,62019Fremont
08045,Garfield,6,2019,3582,,,,,,62019Garfield
08049,Grand,6,2019,,,,,NR,,62019Grand
08059,Jefferson,6,2019,39562,,,,,,62019Jefferson
08067,La Plata,6,2019,,,,,NR,,62019La Plata
08069,Larimer,6,2019,22399,,,,,,62019Larimer
08071,Las Animas,6,2019,1258,,,,,,62019Las Animas
08077,Mesa,6,2019,,,,,NR,,62019Mesa
08081,Moffat,6,2019,,,,,NR,,62019Moffat
08083,Montezuma,6,2019,,,,,NR,,62019Montezuma
08085,Montrose,6,2019,,,,,NR,,62019Montrose
08087,Morgan,6,2019,,,,,NR,,62019Morgan
08089,Otero,6,2019,,,,,NR,,62019Otero
08093,Park,6,2019,,,,,NR,,62019Park
08097,Pitkin,6,2019,1555,,,,,,62019Pitkin
08101,Pueblo,6,2019,21492,,,,,,62019Pueblo
08107,Routt,6,2019,3863,,,,,,62019Routt
08113,San Miguel,6,2019,,,,,NR,,62019San Miguel
08115,Sedgwick,6,2019,,,,,NR,,62019Sedgwick
08117,Summit,6,2019,2319,,,,,,62019Summit
08123,Weld,6,2019,8798,,,,,,62019Weld
,Sum of NR Counties,6,2019,23047,,,,,,62019Sum of NR Counties
08001,Adams,5,2019,14932,,,,,,52019Adams
08003,Alamosa,5,2019,,,,,NR,,52019Alamosa
08005,Arapahoe,5,2019,17175,,,,,,52019Arapahoe
08013,Boulder,5,2019,32725,,,,,,52019Boulder
08015,Chaffee,5,2019,,,,,NR,,52019Chaffee
08019,Clear Creek,5,2019,,,,,NR,,52019Clear Creek
08031,Denver,5,2019,350404,,,,,,52019Denver
08037,Eagle,5,2019,2546,,,,,,52019Eagle
08041,El Paso,5,2019,255727,,,,,,52019El Paso
08043,Fremont,5,2019,,,,,NR,,52019Fremont
08045,Garfield,5,2019,3206,,,,,,52019Garfield
08049,Grand,5,2019,,,,,NR,,52019Grand
08059,Jefferson,5,2019,27501,,,,,,52019Jefferson
08067,La Plata,5,2019,,,,,NR,,52019La Plata
08069,Larimer,5,2019,22562,,,,,,52019Larimer
08071,Las Animas,5,2019,958,,,,,,52019Las Animas
08077,Mesa,5,2019,,,,,NR,,52019Mesa
08083,Montezuma,5,2019,1327,,,,,,52019Montezuma
08085,Montrose,5,2019,,,,,NR,,52019Montrose
08087,Morgan,5,2019,,,,,NR,,52019Morgan
08089,Otero,5,2019,,,,,NR,,52019Otero
08093,Park,5,2019,,,,,NR,,52019Park
08097,Pitkin,5,2019,1696,,,,,,52019Pitkin
08101,Pueblo,5,2019,22190,,,,,,52019Pueblo
08107,Routt,5,2019,3972,,,,,,52019Routt
08113,San Miguel,5,2019,,,,,NR,,52019San Miguel
08115,Sedgwick,5,2019,,,,,NR,,52019Sedgwick
08117,Summit,5,2019,2598,,,,,,52019Summit
08123,Weld,5,2019,9444,,,,,,52019Weld
,Sum of NR Counties,5,2019,22563,,,,,,52019Sum of NR Counties
08001,Adams,4,2019,21146,,,,,,42019Adams
08003,Alamosa,4,2019,,,,,NR,,42019Alamosa
08005,Arapahoe,4,2019,23080,,,,,,42019Arapahoe
08013,Boulder,4,2019,33388,,,,,,42019Boulder
08015,Chaffee,4,2019,,,,,NR,,42019Chaffee
08019,Clear Creek,4,2019,,,,,NR,,42019Clear Creek
08031,Denver,4,2019,346317,,,,,,42019Denver
08037,Eagle,4,2019,4199,,,,,,42019Eagle
08041,El Paso,4,2019,264408,,,,,,42019El Paso
08043,Fremont,4,2019,4323,,,,,,42019Fremont
08045,Garfield,4,2019,4111,,,,,,42019Garfield
08049,Grand,4,2019,,,,,NR,,42019Grand
08059,Jefferson,4,2019,36049,,,,,,42019Jefferson
08067,La Plata,4,2019,,,,,NR,,42019La Plata
08069,Larimer,4,2019,25736,,,,,,42019Larimer
08071,Las Animas,4,2019,1114,,,,,,42019Las Animas
08077,Mesa,4,2019,,,,,NR,,42019Mesa
08081,Moffat,4,2019,,,,,NR,,42019Moffat
08083,Montezuma,4,2019,1261,,,,,,42019Montezuma
08085,Montrose,4,2019,,,,,NR,,42019Montrose
08087,Morgan,4,2019,,,,,NR,,42019Morgan
08089,Otero,4,2019,,,,,NR,,42019Otero
08093,Park,4,2019,,,,,NR,,42019Park
08097,Pitkin,4,2019,1496,,,,,,42019Pitkin
08101,Pueblo,4,2019,21617,,,,,,42019Pueblo
08107,Routt,4,2019,4195,,,,,,42019Routt
08113,San Miguel,4,2019,,,,,NR,,42019San Miguel
08115,Sedgwick,4,2019,,,,,NR,,42019Sedgwick
08117,Summit,4,2019,2536,,,,,,42019Summit
08123,Weld,4,2019,9085,,,,,,42019Weld
,Sum of NR Counties,4,2019,18282,,,,,,42019Sum of NR Counties
08001,Adams,3,2019,16041,,,,,,32019Adams
08003,Alamosa,3,2019,,,,,NR,,32019Alamosa
08005,Arapahoe,3,2019,29064,,,,,,32019Arapahoe
08013,Boulder,3,2019,31224,,,,,,32019Boulder
08015,Chaffee,3,2019,,,,,NR,,32019Chaffee
08019,Clear Creek,3,2019,,,,,NR,,32019Clear Creek
08031,Denver,3,2019,307975,,,,,,32019Denver
08037,Eagle,3,2019,,,,,NR,,32019Eagle
08041,El Paso,3,2019,225598,,,,,,32019El Paso
08043,Fremont,3,2019,,,,,NR,,32019Fremont
08045,Garfield,3,2019,4507,,,,,,32019Garfield
08049,Grand,3,2019,,,,,NR,,32019Grand
08059,Jefferson,3,2019,31523,,,,,,32019Jefferson
08067,La Plata,3,2019,,,,,NR,,32019La Plata
08069,Larimer,3,2019,21259,,,,,,32019Larimer
08071,Las Animas,3,2019,576,,,,,,32019Las Animas
08077,Mesa,3,2019,,,,,NR,,32019Mesa
08083,Montezuma,3,2019,1339,,,,,,32019Montezuma
08085,Montrose,3,2019,,,,,NR,,32019Montrose
08087,Morgan,3,2019,,,,,NR,,32019Morgan
08089,Otero,3,2019,,,,,NR,,32019Otero
08093,Park,3,2019,,,,,NR,,32019Park
08097,Pitkin,3,2019,1871,,,,,,32019Pitkin
08101,Pueblo,3,2019,14854,,,,,,32019Pueblo
08107,Routt,3,2019,3669,,,,,,32019Routt
08113,San Miguel,3,2019,,,,,NR,,32019San Miguel
08115,Sedgwick,3,2019,,,,,NR,,32019Sedgwick
08117,Summit,3,2019,2257,,,,,,32019Summit
08123,Weld,3,2019,8445,,,,,,32019Weld
,Sum of NR Counties,3,2019,20467,,,,,,32019Sum of NR Counties
08001,Adams,2,2019,15881,,,,,,22019Adams
08003,Alamosa,2,2019,,,,,NR,,22019Alamosa
08005,Arapahoe,2,2019,30402,,,,,,22019Arapahoe
08013,Boulder,2,2019,34428,,,,,,22019Boulder
08015,Chaffee,2,2019,,,,,NR,,22019Chaffee
08019,Clear Creek,2,2019,,,,,NR,,22019Clear Creek
08031,Denver,2,2019,318162,,,,,,22019Denver
08037,Eagle,2,2019,,,,,NR,,22019Eagle
08041,El Paso,2,2019,201245,,,,,,22019El Paso
08043,Fremont,2,2019,3868,,,,,,22019Fremont
08045,Garfield,2,2019,5016,,,,,,22019Garfield
08049,Grand,2,2019,,,,,NR,,22019Grand
08059,Jefferson,2,2019,43310,,,,,,22019Jefferson
08067,La Plata,2,2019,,,,,NR,,22019La Plata
08069,Larimer,2,2019,20871,,,,,,22019Larimer
08071,Las Animas,2,2019,658,,,,,,22019Las Animas
08077,Mesa,2,2019,,,,,NR,,22019Mesa
08081,Moffat,2,2019,,,,,NR,,22019Moffat
08083,Montezuma,2,2019,1314,,,,,,22019Montezuma
08085,Montrose,2,2019,,,,,NR,,22019Montrose
08087,Morgan,2,2019,,,,,NR,,22019Morgan
08089,Otero,2,2019,,,,,NR,,22019Otero
08093,Park,2,2019,,,,,NR,,22019Park
08097,Pitkin,2,2019,,,,,NR,,22019Pitkin
08101,Pueblo,2,2019,17217,,,,,,22019Pueblo
08107,Routt,2,2019,3893,,,,,,22019Routt
08113,San Miguel,2,2019,,,,,NR,,22019San Miguel
08115,Sedgwick,2,2019,,,,,NR,,22019Sedgwick
08117,Summit,2,2019,2712,,,,,,22019Summit
08123,Weld,2,2019,9111,,,,,,22019Weld
,Sum of NR Counties,2,2019,19258.77,,,,,,22019Sum of NR Counties
08001,Adams,12,2018,14927,,,,,,122018Adams
08003,Alamosa,12,2018,0,,,,NR,,122018Alamosa
08005,Arapahoe,12,2018,31430,,,,,,122018Arapahoe
08013,Boulder,12,2018,35788,,,,,,122018Boulder
08015,Chaffee,12,2018,0,,,,NR,,122018Chaffee
08019,Clear Creek,12,2018,614,,,,,,122018Clear Creek
08031,Denver,12,2018,350452,,,,,,122018Denver
08037,Eagle,12,2018,2285,,,,,,122018Eagle
08041,El Paso,12,2018,213030,,,,,,122018El Paso
08043,Fremont,12,2018,4903,,,,,,122018Fremont
08045,Garfield,12,2018,3364,,,,,,122018Garfield
08049,Grand,12,2018,0,,,,NR,,122018Grand
08059,Jefferson,12,2018,42989,,,,,,122018Jefferson
08067,La Plata,12,2018,0,,,,NR,,122018La Plata
08069,Larimer,12,2018,25049,,,,,,122018Larimer
08071,Las Animas,12,2018,641,,,,,,122018Las Animas
08077,Mesa,12,2018,0,,,,NR,,122018Mesa
08081,Moffat,12,2018,0,,,,NR,,122018Moffat
08083,Montezuma,12,2018,1359,,,,,,122018Montezuma
08085,Montrose,12,2018,0,,,,NR,,122018Montrose
08087,Morgan,12,2018,0,,,,NR,,122018Morgan
08089,Otero,12,2018,0,,,,NR,,122018Otero
08093,Park,12,2018,0,,,,NR,,122018Park
08097,Pitkin,12,2018,936,,,,,,122018Pitkin
08101,Pueblo,12,2018,16183,,,,,,122018Pueblo
08107,Routt,12,2018,3518,,,,,,122018Routt
08113,San Miguel,12,2018,0,,,,NR,,122018San Miguel
08115,Sedgwick,12,2018,0,,,,NR,,122018Sedgwick
08117,Summit,12,2018,2975,,,,,,122018Summit
08123,Weld,12,2018,9838,,,,,,122018Weld
,Sum of NR Counties,12,2018,18870,,,,,,122018Sum of NR Counties
08001,Adams,11,2018,12763,,,,,,112018Adams
08003,Alamosa,11,2018,0,,,,NR,,112018Alamosa
08005,Arapahoe,11,2018,22223,,,,,,112018Arapahoe
08013,Boulder,11,2018,36501,,,,,,112018Boulder
08015,Chaffee,11,2018,0,,,,NR,,112018Chaffee
08019,Clear Creek,11,2018,562,,,,,,112018Clear Creek
08031,Denver,11,2018,325870,,,,,,112018Denver
08037,Eagle,11,2018,2302,,,,,,112018Eagle
08041,El Paso,11,2018,232217,,,,,,112018El Paso
08043,Fremont,11,2018,3238,,,,,,112018Fremont
08045,Garfield,11,2018,4552,,,,,,112018Garfield
08049,Grand,11,2018,0,,,,NR,,112018Grand
08059,Jefferson,11,2018,31191,,,,,,112018Jefferson
08067,La Plata,11,2018,0,,,,NR,,112018La Plata
08069,Larimer,11,2018,26235,,,,,,112018Larimer
08071,Las Animas,11,2018,781,,,,,,112018Las Animas
08077,Mesa,11,2018,0,,,,NR,,112018Mesa
08081,Moffat,11,2018,0,,,,NR,,112018Moffat
08083,Montezuma,11,2018,1311,,,,,,112018Montezuma
08085,Montrose,11,2018,0,,,,NR,,112018Montrose
08087,Morgan,11,2018,0,,,,NR,,112018Morgan
08089,Otero,11,2018,0,,,,NR,,112018Otero
08093,Park,11,2018,0,,,,NR,,112018Park
08097,Pitkin,11,2018,949,,,,,,112018Pitkin
08101,Pueblo,11,2018,22884,,,,,,112018Pueblo
08107,Routt,11,2018,3720,,,,,,112018Routt
08113,San Miguel,11,2018,0,,,,NR,,112018San Miguel
08115,Sedgwick,11,2018,0,,,,NR,,112018Sedgwick
08117,Summit,11,2018,2692,,,,,,112018Summit
08123,Weld,11,2018,9382,,,,,,112018Weld
,Sum of NR Counties,11,2018,19352,,,,,,112018Sum of NR Counties
08001,Adams,10,2018,13322,,,,,,102018Adams
08003,Alamosa,10,2018,0,,,,NR,,102018Alamosa
08005,Arapahoe,10,2018,22042,,,,,,102018Arapahoe
08013,Boulder,10,2018,37751,,,,,,102018Boulder
08015,Chaffee,10,2018,0,,,,NR,,102018Chaffee
08019,Clear Creek,10,2018,761,,,,,,102018Clear Creek
08031,Denver,10,2018,375357,,,,,,102018Denver
08037,Eagle,10,2018,2444,,,,,,102018Eagle
08041,El Paso,10,2018,217313,,,,,,102018El Paso
08043,Fremont,10,2018,4280,,,,,,102018Fremont
08045,Garfield,10,2018,5205,,,,,,102018Garfield
08049,Grand,10,2018,0,,,,NR,,102018Grand
08059,Jefferson,10,2018,30674,,,,,,102018Jefferson
08067,La Plata,10,2018,0,,,,NR,,102018La Plata
08069,Larimer,10,2018,26149,,,,,,102018Larimer
08071,Las Animas,10,2018,1395,,,,,,102018Las Animas
08077,Mesa,10,2018,0,,,,NR,,102018Mesa
08081,Moffat,10,2018,0,,,,NR,,102018Moffat
08083,Montezuma,10,2018,1750,,,,,,102018Montezuma
08085,Montrose,10,2018,0,,,,NR,,102018Montrose
08087,Morgan,10,2018,0,,,,NR,,102018Morgan
08089,Otero,10,2018,0,,,,NR,,102018Otero
08093,Park,10,2018,0,,,,NR,,102018Park
08097,Pitkin,10,2018,1333,,,,,,102018Pitkin
08101,Pueblo,10,2018,15810,,,,,,102018Pueblo
08107,Routt,10,2018,3789,,,,,,102018Routt
08113,San Miguel,10,2018,0,,,,NR,,102018San Miguel
08115,Sedgwick,10,2018,0,,,,NR,,102018Sedgwick
08117,Summit,10,2018,2638,,,,,,102018Summit
08123,Weld,10,2018,8798,,,,,,102018Weld
,Sum of NR Counties,10,2018,20171,,,,,,102018Sum of NR Counties
08001,Adams,9,2018,11283,,,,,,92018Adams
08003,Alamosa,9,2018,0,,,,NR,,92018Alamosa
08005,Arapahoe,9,2018,34311,,,,,,92018Arapahoe
08007,Archuleta,9,2018,0,,,,NR,,92018Archuleta
08013,Boulder,9,2018,47559,,,,,,92018Boulder
08015,Chaffee,9,2018,0,,,,NR,,92018Chaffee
08019,Clear Creek,9,2018,0,,,,NR,,92018Clear Creek
08031,Denver,9,2018,363832,,,,,,92018Denver
08037,Eagle,9,2018,2817,,,,,,92018Eagle
08041,El Paso,9,2018,210772,,,,,,92018El Paso
08043,Fremont,9,2018,0,,,,NR,,92018Fremont
08045,Garfield,9,2018,5355,,,,,,92018Garfield
08047,Gilpin,9,2018,0,,,,NR,,92018Gilpin
08049,Grand,9,2018,0,,,,NR,,92018Grand
08059,Jefferson,9,2018,51799,,,,,,92018Jefferson
08067,La Plata,9,2018,0,,,,NR,,92018La Plata
08069,Larimer,9,2018,39310,,,,,,92018Larimer
08071,Las Animas,9,2018,740,,,,,,92018Las Animas
08077,Mesa,9,2018,0,,,,NR,,92018Mesa
08083,Montezuma,9,2018,1478,,,,,,92018Montezuma
08085,Montrose,9,2018,0,,,,NR,,92018Montrose
08087,Morgan,9,2018,0,,,,NR,,92018Morgan
08089,Otero,9,2018,0,,,,NR,,92018Otero
08093,Park,9,2018,0,,,,NR,,92018Park
08097,Pitkin,9,2018,0,,,,NR,,92018Pitkin
08101,Pueblo,9,2018,12698,,,,,,92018Pueblo
08107,Routt,9,2018,4413,,,,,,92018Routt
08113,San Miguel,9,2018,0,,,,NR,,92018San Miguel
08115,Sedgwick,9,2018,0,,,,NR,,92018Sedgwick
08117,Summit,9,2018,2930,,,,,,92018Summit
08119,Teller,9,2018,0,,,,NR,,92018Teller
08123,Weld,9,2018,9305,,,,,,92018Weld
,Sum of NR Counties,9,2018,27375,,,,,,92018Sum of NR Counties
08001,Adams,8,2018,10430,,,,,,82018Adams
08003,Alamosa,8,2018,0,,,,NR,,82018Alamosa
08005,Arapahoe,8,2018,22523,,,,,,82018Arapahoe
08007,Archuleta,8,2018,0,,,,NR,,82018Archuleta
08013,Boulder,8,2018,39960,,,,,,82018Boulder
08015,Chaffee,8,2018,0,,,,NR,,82018Chaffee
08019,Clear Creek,8,2018,635,,,,,,82018Clear Creek
08031,Denver,8,2018,362184,,,,,,82018Denver
08037,Eagle,8,2018,2572,,,,,,82018Eagle
08041,El Paso,8,2018,208085,,,,,,82018El Paso
08043,Fremont,8,2018,5553,,,,,,82018Fremont
08045,Garfield,8,2018,5564,,,,,,82018Garfield
08047,Gilpin,8,2018,0,,,,NR,,82018Gilpin
08049,Grand,8,2018,0,,,,NR,,82018Grand
08059,Jefferson,8,2018,30661,,,,,,82018Jefferson
08067,La Plata,8,2018,7117,,,,,,82018La Plata
08069,Larimer,8,2018,20477,,,,,,82018Larimer
08071,Las Animas,8,2018,896,,,,,,82018Las Animas
08077,Mesa,8,2018,0,,,,NR,,82018Mesa
08081,Moffat,8,2018,0,,,,NR,,82018Moffat
08083,Montezuma,8,2018,1462,,,,,,82018Montezuma
08085,Montrose,8,2018,0,,,,NR,,82018Montrose
08087,Morgan,8,2018,0,,,,NR,,82018Morgan
08089,Otero,8,2018,0,,,,NR,,82018Otero
08091,Ouray,8,2018,0,,,,NR,,82018Ouray
08093,Park,8,2018,0,,,,NR,,82018Park
08097,Pitkin,8,2018,1321,,,,,,82018Pitkin
08101,Pueblo,8,2018,14939,,,,,,82018Pueblo
08107,Routt,8,2018,3832,,,,,,82018Routt
08113,San Miguel,8,2018,0,,,,NR,,82018San Miguel
08115,Sedgwick,8,2018,0,,,,NR,,82018Sedgwick
08117,Summit,8,2018,2554,,,,,,82018Summit
08123,Weld,8,2018,8769,,,,,,82018Weld
,Sum of NR Counties,8,2018,15554,,,,,,82018Sum of NR Counties
08001,Adams,7,2018,8872,,,,,,72018Adams
08003,Alamosa,7,2018,0,,,,NR,,72018Alamosa
08005,Arapahoe,7,2018,16931,,,,,,72018Arapahoe
08007,Archuleta,7,2018,0,,,,NR,,72018Archuleta
08013,Boulder,7,2018,38413,,,,,,72018Boulder
08015,Chaffee,7,2018,0,,,,NR,,72018Chaffee
08019,Clear Creek,7,2018,584,,,,,,72018Clear Creek
08031,Denver,7,2018,329663,,,,,,72018Denver
08037,Eagle,7,2018,2803,,,,,,72018Eagle
08041,El Paso,7,2018,225358,,,,,,72018El Paso
08043,Fremont,7,2018,4139,,,,,,72018Fremont
08045,Garfield,7,2018,7497,,,,,,72018Garfield
08047,Gilpin,7,2018,0,,,,NR,,72018Gilpin
08049,Grand,7,2018,0,,,,NR,,72018Grand
08059,Jefferson,7,2018,28040,,,,,,72018Jefferson
08067,La Plata,7,2018,8076,,,,,,72018La Plata
08069,Larimer,7,2018,26215,,,,,,72018Larimer
08071,Las Animas,7,2018,1004,,,,,,72018Las Animas
08077,Mesa,7,2018,0,,,,NR,,72018Mesa
08081,Moffat,7,2018,0,,,,NR,,72018Moffat
08083,Montezuma,7,2018,1464,,,,,,72018Montezuma
08085,Montrose,7,2018,0,,,,NR,,72018Montrose
08087,Morgan,7,2018,0,,,,NR,,72018Morgan
08089,Otero,7,2018,0,,,,NR,,72018Otero
08091,Ouray,7,2018,0,,,,NR,,72018Ouray
08093,Park,7,2018,0,,,,NR,,72018Park
08097,Pitkin,7,2018,1460,,,,,,72018Pitkin
08101,Pueblo,7,2018,19999,,,,,,72018Pueblo
08107,Routt,7,2018,3553,,,,,,72018Routt
08113,San Miguel,7,2018,0,,,,NR,,72018San Miguel
08115,Sedgwick,7,2018,0,,,,NR,,72018Sedgwick
08117,Summit,7,2018,2364,,,,,,72018Summit
08123,Weld,7,2018,9300,,,,,,72018Weld
,Sum of NR Counties,7,2018,15780,,,,,,72018Sum of NR Counties
08001,Adams,6,2018,12139,,,,,,62018Adams
08003,Alamosa,6,2018,0,,,,NR,,62018Alamosa
08005,Arapahoe,6,2018,20062,,,,,,62018Arapahoe
08007,Archuleta,6,2018,0,,,,NR,,62018Archuleta
08013,Boulder,6,2018,40594,,,,,,62018Boulder
08015,Chaffee,6,2018,0,,,,NR,,62018Chaffee
08019,Clear Creek,6,2018,712,,,,,,62018Clear Creek
08031,Denver,6,2018,299207,,,,,,62018Denver
08037,Eagle,6,2018,3158,,,,,,62018Eagle
08041,El Paso,6,2018,213698,,,,,,62018El Paso
08043,Fremont,6,2018,4147,,,,,,62018Fremont
08045,Garfield,6,2018,8837,,,,,,62018Garfield
08047,Gilpin,6,2018,0,,,,NR,,62018Gilpin
08049,Grand,6,2018,0,,,,NR,,62018Grand
08059,Jefferson,6,2018,52231,,,,,,62018Jefferson
08067,La Plata,6,2018,7303,,,,,,62018La Plata
08069,Larimer,6,2018,27045,,,,,,62018Larimer
08071,Las Animas,6,2018,1259,,,,,,62018Las Animas
08077,Mesa,6,2018,0,,,,NR,,62018Mesa
08081,Moffat,6,2018,0,,,,NR,,62018Moffat
08083,Montezuma,6,2018,1329,,,,,,62018Montezuma
08085,Montrose,6,2018,0,,,,NR,,62018Montrose
08087,Morgan,6,2018,0,,,,NR,,62018Morgan
08089,Otero,6,2018,0,,,,NR,,62018Otero
08091,Ouray,6,2018,0,,,,NR,,62018Ouray
08093,Park,6,2018,0,,,,NR,,62018Park
08097,Pitkin,6,2018,1303,,,,,,62018Pitkin
08101,Pueblo,6,2018,9735,,,,,,62018Pueblo
08107,Routt,6,2018,4289,,,,,,62018Routt
08113,San Miguel,6,2018,0,,,,NR,,62018San Miguel
08115,Sedgwick,6,2018,0,,,,NR,,62018Sedgwick
08117,Summit,6,2018,2891,,,,,,62018Summit
08123,Weld,6,2018,9289,,,,,,62018Weld
,Sum of NR Counties,6,2018,15543,,,,,,62018Sum of NR Counties
08001,Adams,5,2018,12832,,,,,,52018Adams
08003,Alamosa,5,2018,0,,,,NR,,52018Alamosa
08005,Arapahoe,5,2018,22006,,,,,,52018Arapahoe
08007,Archuleta,5,2018,0,,,,NR,,52018Archuleta
08013,Boulder,5,2018,50915,,,,,,52018Boulder
08015,Chaffee,5,2018,0,,,,NR,,52018Chaffee
08019,Clear Creek,5,2018,0,,,,NR,,52018Clear Creek
08031,Denver,5,2018,346635,,,,,,52018Denver
08037,Eagle,5,2018,4331,,,,,,52018Eagle
08041,El Paso,5,2018,269582,,,,,,52018El Paso
08043,Fremont,5,2018,4093,,,,,,52018Fremont
08045,Garfield,5,2018,7065,,,,,,52018Garfield
08047,Gilpin,5,2018,0,,,,NR,,52018Gilpin
08049,Grand,5,2018,0,,,,NR,,52018Grand
08059,Jefferson,5,2018,42353,,,,,,52018Jefferson
08067,La Plata,5,2018,7580,,,,,,52018La Plata
08069,Larimer,5,2018,29016,,,,,,52018Larimer
08071,Las Animas,5,2018,1181,,,,,,52018Las Animas
08077,Mesa,5,2018,0,,,,NR,,52018Mesa
08081,Moffat,5,2018,0,,,,NR,,52018Moffat
08083,Montezuma,5,2018,1277,,,,,,52018Montezuma
08085,Montrose,5,2018,0,,,,NR,,52018Montrose
08087,Morgan,5,2018,0,,,,NR,,52018Morgan
08089,Otero,5,2018,0,,,,NR,,52018Otero
08091,Ouray,5,2018,0,,,,NR,,52018Ouray
08093,Park,5,2018,0,,,,NR,,52018Park
08097,Pitkin,5,2018,2658,,,,,,52018Pitkin
08101,Pueblo,5,2018,16433,,,,,,52018Pueblo
08107,Routt,5,2018,4436,,,,,,52018Routt
08113,San Miguel,5,2018,0,,,,NR,,52018San Miguel
08115,Sedgwick,5,2018,0,,,,NR,,52018Sedgwick
08117,Summit,5,2018,3091,,,,,,52018Summit
08123,Weld,5,2018,10516,,,,,,52018Weld
,Sum of NR Counties,5,2018,23915,,,,,,52018Sum of NR Counties
08001,Adams,4,2018,11528,,,,,,42018Adams
08003,Alamosa,4,2018,0,,,,NR,,42018Alamosa
08005,Arapahoe,4,2018,36520,,,,,,42018Arapahoe
08007,Archuleta,4,2018,0,,,,NR,,42018Archuleta
08013,Boulder,4,2018,40955,,,,,,42018Boulder
