"SAGDP2N Gross domestic product (GDP) by state 1/"
"(Millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2015","2016","2017","2018","2019"
"34000","New Jersey","60","      Professional, scientific, and technical services",53789.4,54611.6,55428.1,57970.2,60966.4
"34000","New Jersey","61","        Legal services",7011.6,7453.8,7654.3,8080.4,8266.9
"34000","New Jersey","62","        Computer systems design and related services",11506.7,12189.9,12115.0,12820.2,13601.2
"34000","New Jersey","63","        Miscellaneous professional, scientific, and technical services",35271.1,34967.9,35658.8,37069.6,39098.2
"34000","New Jersey","64","      Management of companies and enterprises",16902.2,17076.2,18354.3,18941.7,19977.8
"34000","New Jersey","65","      Administrative and support and waste management and remediation services",20151.9,21012.2,23068.5,23189.9,24324.5
"34000","New Jersey","66","        Administrative and support services",18380.6,19241.1,21090.0,20979.1,22050.0
"34000","New Jersey","67","        Waste management and remediation services",1771.3,1771.1,1978.5,2210.8,2274.5
"34000","New Jersey","68","    Educational services, health care, and social assistance",51831.5,53881.8,55122.3,57307.4,60547.8
"34000","New Jersey","69","      Educational services",7166.9,7580.4,7541.1,7796.3,8200.6
"34000","New Jersey","70","      Health care and social assistance",44664.5,46301.4,47581.2,49511.2,52347.2
"34000","New Jersey","71","        Ambulatory health care services",22953.5,23911.2,24762.5,25578.9,27162.2
"34000","New Jersey","72","        Hospitals",13777.3,14234.0,14477.5,15161.7,15892.3
"34000","New Jersey","73","        Nursing and residential care facilities",4648.9,4695.2,4719.2,4880.8,5012.4
"34000","New Jersey","74","        Social assistance",3284.8,3461.0,3622.0,3889.8,4280.2
"34000","New Jersey","75","    Arts, entertainment, recreation, accommodation, and food services",18178.7,19411.5,20024.8,21321.7,21618.3
"34000","New Jersey","76","      Arts, entertainment, and recreation",4942.9,5718.2,5896.6,6374.8,6558.5
"34000","New Jersey","77","        Performing arts, spectator sports, museums, and related activities",2767.3,3038.7,3114.8,3429.5,3455.4
"34000","New Jersey","78","        Amusement, gambling, and recreation industries",2175.6,2679.5,2781.8,2945.3,3103.1
"34000","New Jersey","79","      Accommodation and food services",13235.8,13693.3,14128.2,14946.9,15059.8
"34000","New Jersey","80","        Accommodation",4400.1,4311.4,4262.1,4490.2,4027.7
"34000","New Jersey","81","        Food services and drinking places",8835.7,9381.9,9866.1,10456.7,11032.2
"34000","New Jersey","82","    Other services (except government and government enterprises)",11123.3,11240.2,11538.4,12205.9,12897.8
"34000","New Jersey","83","  Government and government enterprises",61304.8,60613.1,62293.3,64539.8,66354.1
"34000","New Jersey","84","    Federal civilian",6687.6,6812.8,7049.0,7214.6,7303.9
"34000","New Jersey","85","    Military",2390.3,2390.4,2443.9,2580.2,2744.5
"34000","New Jersey","86","    State and local",52226.9,51410.0,52800.4,54745.0,56305.7
"34000","New Jersey","","Addenda:","","","","",""
"34000","New Jersey","87","Natural resources and mining",1186.7,1268.9,1169.2,1106.9,1328.6
"34000","New Jersey","88","Trade",81418.5,80521.0,82397.6,85404.7,90748.1
"34000","New Jersey","89","Transportation and utilities",30522.5,30501.5,31235.3,33064.2,34646.6
"34000","New Jersey","90","Manufacturing and information",70500.7,74368.6,73495.8,79511.2,81719.4
"34000","New Jersey","91","Private goods-producing industries 2/",68127.2,72692.3,73268.2,77699.0,80092.4
"34000","New Jersey","92","Private services-providing industries 3/",439684.6,448199.0,455135.0,470740.5,488337.1
"35000","New Mexico","1","All industry total",91322.0,91240.2,94456.7,100079.9,105143.4
"35000","New Mexico","2","  Private industries",69364.1,68795.2,71751.0,76748.7,81025.5
"35000","New Mexico","3","    Agriculture, forestry, fishing and hunting",1317.1,1404.6,1431.4,1363.4,1533.4
"35000","New Mexico","4","      Farms",1163.6,1237.5,1258.9,1183.2,1347.6
"35000","New Mexico","5","      Forestry, fishing, and related activities",153.5,167.0,172.5,180.2,185.8
"35000","New Mexico","6","    Mining, quarrying, and oil and gas extraction",7683.1,6201.0,8094.3,10077.9,10670.7
"35000","New Mexico","7","      Oil and gas extraction",4279.6,3875.2,5169.5,6879.2,7518.0
"35000","New Mexico","8","      Mining (except oil and gas)",1799.1,1430.5,1622.0,1400.6,1343.3
"35000","New Mexico","9","      Support activities for mining",1604.4,895.3,1302.8,1798.1,1809.4
"35000","New Mexico","10","    Utilities",1617.7,1636.0,1623.4,1616.7,1703.9
"35000","New Mexico","11","    Construction",3237.1,3301.0,3528.0,3788.4,4134.8
"35000","New Mexico","12","    Manufacturing",4121.1,3839.9,3837.3,4216.5,4615.6
"35000","New Mexico","13","      Durable goods manufacturing",2016.0,2034.6,1842.5,1923.2,2042.5
"35000","New Mexico","14","        Wood product manufacturing",52.3,57.0,61.2,67.3,72.5
"35000","New Mexico","15","        Nonmetallic mineral product manufacturing",218.8,258.3,282.3,294.2,281.3
"35000","New Mexico","16","        Primary metal manufacturing",42.2,36.4,35.8,40.5,40.6
"35000","New Mexico","17","        Fabricated metal product manufacturing",182.5,167.2,154.7,167.2,180.6
"35000","New Mexico","18","        Machinery manufacturing",101.1,96.2,126.3,141.9,139.1
"35000","New Mexico","19","        Computer and electronic product manufacturing",1047.5,1067.3,852.3,876.4,995.0
"35000","New Mexico","20","        Electrical equipment, appliance, and component manufacturing",78.0,58.8,63.0,81.9,84.9
"35000","New Mexico","21","        Motor vehicles, bodies and trailers, and parts manufacturing",30.6,22.7,15.0,12.5,13.3
"35000","New Mexico","22","        Other transportation equipment manufacturing",112.1,104.3,92.2,91.4,86.2
"35000","New Mexico","23","        Furniture and related product manufacturing",31.1,30.7,25.1,26.1,30.1
"35000","New Mexico","24","        Miscellaneous manufacturing",119.9,136.0,134.6,123.8,118.8
"35000","New Mexico","25","      Nondurable goods manufacturing",2105.1,1805.3,1994.8,2293.3,2573.2
"35000","New Mexico","26","        Food and beverage and tobacco product manufacturing",620.6,676.7,654.3,646.9,704.4
"35000","New Mexico","27","        Textile mills and textile product mills",8.7,7.8,8.0,7.8,8.4
"35000","New Mexico","28","        Apparel, leather, and allied product manufacturing",5.6,5.6,5.5,6.6,6.2
"35000","New Mexico","29","        Paper manufacturing",95.4,106.9,104.7,116.1,123.1
"35000","New Mexico","30","        Printing and related support activities",59.9,58.1,58.4,55.6,57.2
"35000","New Mexico","31","        Petroleum and coal products manufacturing",893.6,584.1,801.1,1086.7,1292.1
"35000","New Mexico","32","        Chemical manufacturing",303.7,251.0,247.1,242.9,248.3
"35000","New Mexico","33","        Plastics and rubber products manufacturing",117.5,115.0,115.8,130.7,133.4
"35000","New Mexico","34","    Wholesale trade",3176.3,3106.5,3154.2,3303.1,3491.2
"35000","New Mexico","35","    Retail trade",5403.5,5477.1,5450.2,5627.4,5720.0
"35000","New Mexico","36","    Transportation and warehousing",2556.6,2376.7,2466.3,2805.7,2879.9
"35000","New Mexico","37","      Air transportation",237.0,272.0,265.8,289.3,300.7
"35000","New Mexico","38","      Rail transportation",781.4,698.7,738.1,816.4,811.4
"35000","New Mexico","39","      Water transportation",38.6,12.5,8.0,1.1,1.0
"35000","New Mexico","40","      Truck transportation",870.0,762.7,839.3,963.9,1004.3
"35000","New Mexico","41","      Transit and ground passenger transportation",136.2,122.8,116.6,104.5,105.3
"35000","New Mexico","42","      Pipeline transportation",50.7,53.9,52.4,153.0,156.6
"35000","New Mexico","43","      Other transportation and support activities",354.8,364.8,358.5,388.9,407.8
"35000","New Mexico","44","      Warehousing and storage",88.0,89.3,87.7,88.7,92.8
"35000","New Mexico","45","    Information",2586.7,2686.0,2528.6,2446.2,2523.9
"35000","New Mexico","46","      Publishing industries (except Internet)",292.0,298.4,297.0,330.1,354.3
"35000","New Mexico","47","      Motion picture and sound recording industries",703.1,804.2,644.6,541.8,693.5
"35000","New Mexico","48","      Broadcasting (except Internet) and telecommunications",1482.9,1452.3,1445.8,1407.0,1293.0
"35000","New Mexico","49","      Data processing, hosting, and other information services",108.7,131.1,141.3,167.3,183.0
"35000","New Mexico","50","    Finance, insurance, real estate, rental, and leasing",15099.2,15406.4,15583.3,16268.8,17055.5
"35000","New Mexico","51","      Finance and insurance",3088.1,3242.4,3165.2,3432.7,3429.4
"35000","New Mexico","52","        Monetary Authorities- central bank, credit intermediation, and related services",1143.2,1212.2,1236.6,1332.3,1352.0
"35000","New Mexico","53","        Securities, commodity contracts, and other financial investments and related activities",335.8,379.2,326.9,374.8,345.8
"35000","New Mexico","54","        Insurance carriers and related activities",1533.7,1625.3,1592.7,1716.0,1724.5
"35000","New Mexico","55","        Funds, trusts, and other financial vehicles",75.3,25.6,8.9,9.5,7.1
"35000","New Mexico","56","      Real estate and rental and leasing",12011.1,12164.0,12418.1,12836.1,13626.1
"35000","New Mexico","57","        Real estate",10954.0,11250.8,11676.8,11830.6,12491.0
"35000","New Mexico","58","        Rental and leasing services and lessors of nonfinancial intangible assets",1057.1,913.2,741.3,1005.5,1135.1
"35000","New Mexico","59","    Professional and business services",9435.5,9635.0,10128.3,10641.8,11415.2
"35000","New Mexico","60","      Professional, scientific, and technical services",6591.4,6784.6,7055.9,7371.8,7880.3
"35000","New Mexico","61","        Legal services",670.7,692.1,657.2,693.6,694.0
"35000","New Mexico","62","        Computer systems design and related services",533.8,544.2,600.3,642.1,753.7
"35000","New Mexico","63","        Miscellaneous professional, scientific, and technical services",5387.0,5548.4,5798.3,6036.1,6432.6
"35000","New Mexico","64","      Management of companies and enterprises",499.0,502.4,527.0,564.6,606.8
"35000","New Mexico","65","      Administrative and support and waste management and remediation services",2345.2,2348.0,2545.5,2705.3,2928.1
"35000","New Mexico","66","        Administrative and support services",1996.3,2012.8,2179.3,2268.7,2412.9
"35000","New Mexico","67","        Waste management and remediation services",348.8,335.2,366.2,436.6,515.2
"35000","New Mexico","68","    Educational services, health care, and social assistance",7410.6,7851.4,7953.6,8161.9,8440.6
"35000","New Mexico","69","      Educational services",557.9,595.9,568.6,578.9,607.0
"35000","New Mexico","70","      Health care and social assistance",6852.8,7255.6,7385.0,7583.1,7833.6
"35000","New Mexico","71","        Ambulatory health care services",3503.4,3717.2,3761.1,3767.5,3847.0
"35000","New Mexico","72","        Hospitals",1931.7,2060.9,2106.8,2227.5,2336.9
"35000","New Mexico","73","        Nursing and residential care facilities",556.9,583.9,589.6,617.9,635.6
"35000","New Mexico","74","        Social assistance",860.8,893.5,927.4,970.2,1014.0
"35000","New Mexico","75","    Arts, entertainment, recreation, accommodation, and food services",3727.1,3883.3,3909.0,4211.8,4474.9
"35000","New Mexico","76","      Arts, entertainment, and recreation",657.5,681.4,675.3,729.9,808.4
"35000","New Mexico","77","        Performing arts, spectator sports, museums, and related activities",272.6,319.3,305.2,341.5,367.0
"35000","New Mexico","78","        Amusement, gambling, and recreation industries",384.9,362.1,370.1,388.4,441.5
"35000","New Mexico","79","      Accommodation and food services",3069.7,3201.9,3233.7,3481.9,3666.4
"35000","New Mexico","80","        Accommodation",802.8,800.5,757.5,844.9,886.6
"35000","New Mexico","81","        Food services and drinking places",2266.8,2401.4,2476.2,2637.0,2779.9
"35000","New Mexico","82","    Other services (except government and government enterprises)",1992.3,1990.1,2063.1,2219.1,2366.0
"35000","New Mexico","83","  Government and government enterprises",21957.8,22445.0,22705.7,23331.2,24117.8
"35000","New Mexico","84","    Federal civilian",6817.5,6939.2,7163.1,7408.8,7600.1
"35000","New Mexico","85","    Military",3633.1,3656.6,3698.1,3779.0,3891.0
"35000","New Mexico","86","    State and local",11507.3,11849.2,11844.5,12143.3,12626.7
"35000","New Mexico","","Addenda:","","","","",""
"35000","New Mexico","87","Natural resources and mining",9000.2,7605.6,9525.7,11441.3,12204.2
"35000","New Mexico","88","Trade",8579.9,8583.7,8604.4,8930.5,9211.2
"35000","New Mexico","89","Transportation and utilities",4174.3,4012.7,4089.7,4422.5,4583.8
"35000","New Mexico","90","Manufacturing and information",6707.8,6525.9,6365.9,6662.8,7139.5
"35000","New Mexico","91","Private goods-producing industries 2/",16358.4,14746.5,16890.9,19446.3,20954.6
"35000","New Mexico","92","Private services-providing industries 3/",53005.7,54048.7,54860.1,57302.5,60070.9
"36000","New York","1","All industry total",1485620.8,1545987.7,1608890.2,1705010.2,1772260.7
"36000","New York","2","  Private industries",1328938.9,1388795.2,1446575.9,1526212.8,1587183.5
"36000","New York","3","    Agriculture, forestry, fishing and hunting",2648.2,2438.3,2792.9,2560.8,3002.5
"36000","New York","4","      Farms",2242.2,2033.9,2376.8,2166.8,2603.7
"36000","New York","5","      Forestry, fishing, and related activities",406.0,404.4,416.1,394.1,398.8
"36000","New York","6","    Mining, quarrying, and oil and gas extraction",694.8,791.1,827.5,933.5,943.9
"36000","New York","7","      Oil and gas extraction",113.6,79.7,79.0,82.0,64.3
"36000","New York","8","      Mining (except oil and gas)",533.6,675.0,704.9,788.7,821.6
"36000","New York","9","      Support activities for mining",47.5,36.4,43.6,62.8,57.9
"36000","New York","10","    Utilities",21033.7,20777.1,22086.4,23838.7,24229.3
"36000","New York","11","    Construction",43429.2,46961.6,49363.0,51672.4,53738.6
"36000","New York","12","    Manufacturing",71765.8,70423.2,69863.0,70973.4,71055.6
"36000","New York","13","      Durable goods manufacturing",36292.3,35254.4,34954.4,35853.2,36254.8
"36000","New York","14","        Wood product manufacturing",632.8,688.3,666.1,690.7,703.9
"36000","New York","15","        Nonmetallic mineral product manufacturing",2765.0,2974.1,3151.2,3412.8,3593.8
"36000","New York","16","        Primary metal manufacturing",1269.9,1195.4,1229.4,1352.4,1330.7
"36000","New York","17","        Fabricated metal product manufacturing",5113.2,5239.7,5231.9,5358.3,5543.9
"36000","New York","18","        Machinery manufacturing",6669.7,5954.9,5992.4,5948.7,5894.8
"36000","New York","19","        Computer and electronic product manufacturing",10790.7,10125.3,10178.6,10620.6,10479.4
"36000","New York","20","        Electrical equipment, appliance, and component manufacturing",1456.4,1387.0,1356.5,1473.6,1559.8
"36000","New York","21","        Motor vehicles, bodies and trailers, and parts manufacturing",1451.1,1400.5,1403.3,1324.6,1370.8
"36000","New York","22","        Other transportation equipment manufacturing",1559.2,1711.5,1412.8,1272.6,1306.6
"36000","New York","23","        Furniture and related product manufacturing",929.9,984.2,921.3,956.7,968.0
"36000","New York","24","        Miscellaneous manufacturing",3654.3,3593.6,3411.0,3442.2,3503.0
"36000","New York","25","      Nondurable goods manufacturing",35473.5,35168.8,34908.5,35120.2,34800.8
"36000","New York","26","        Food and beverage and tobacco product manufacturing",11084.4,11019.2,11077.6,10573.0,10171.3
"36000","New York","27","        Textile mills and textile product mills",695.8,714.6,697.2,646.6,615.7
"36000","New York","28","        Apparel, leather, and allied product manufacturing",1545.4,1469.6,1488.3,1330.9,1173.1
"36000","New York","29","        Paper manufacturing",2224.5,2120.0,1959.9,2144.8,2133.9
"36000","New York","30","        Printing and related support activities",2048.7,2023.8,2026.3,1927.9,1948.9
"36000","New York","31","        Petroleum and coal products manufacturing",761.6,622.6,750.9,1045.6,843.5
"36000","New York","32","        Chemical manufacturing",14325.7,13611.6,13446.7,13834.5,14255.1
"36000","New York","33","        Plastics and rubber products manufacturing",2787.5,3587.6,3461.7,3616.8,3659.3
"36000","New York","34","    Wholesale trade",73953.1,70971.3,71663.4,73733.1,75766.7
"36000","New York","35","    Retail trade",68575.8,69961.1,71640.8,73098.9,74370.7
"36000","New York","36","    Transportation and warehousing",31284.9,31424.2,32730.4,34646.9,37195.4
"36000","New York","37","      Air transportation",8591.9,9030.5,9307.8,9920.3,10634.8
"36000","New York","38","      Rail transportation",568.3,499.9,465.8,468.5,483.7
"36000","New York","39","      Water transportation",762.0,614.2,707.8,799.6,798.2
"36000","New York","40","      Truck transportation",4004.7,4062.7,4276.4,4469.8,4572.5
"36000","New York","41","      Transit and ground passenger transportation",9912.1,9770.8,10208.2,10422.8,11474.7
"36000","New York","42","      Pipeline transportation",323.8,377.4,550.4,669.6,728.9
"36000","New York","43","      Other transportation and support activities",5728.0,5604.8,5713.3,6174.9,6552.3
"36000","New York","44","      Warehousing and storage",1394.0,1464.0,1500.6,1721.4,1950.3
"36000","New York","45","    Information",116373.2,124026.7,123555.6,139004.5,147165.8
"36000","New York","46","      Publishing industries (except Internet)",22530.4,22516.7,22863.3,26902.6,26623.8
"36000","New York","47","      Motion picture and sound recording industries",19393.8,20010.9,18670.9,16814.4,17451.5
"36000","New York","48","      Broadcasting (except Internet) and telecommunications",53230.2,57942.8,58335.1,65459.3,68170.7
"36000","New York","49","      Data processing, hosting, and other information services",21218.7,23556.4,23686.3,29828.3,34919.8
"36000","New York","50","    Finance, insurance, real estate, rental, and leasing",478097.2,512413.6,540375.9,566988.5,584376.9
"36000","New York","51","      Finance and insurance",275303.2,301765.4,316819.4,336345.2,344709.5
"36000","New York","52","        Monetary Authorities- central bank, credit intermediation, and related services",135439.0,144316.4,149899.9,169883.8,174077.5
"36000","New York","53","        Securities, commodity contracts, and other financial investments and related activities",81510.0,94609.4,108326.6,105119.9,105092.1
"36000","New York","54","        Insurance carriers and related activities",55775.9,60395.2,56226.8,58479.7,62716.9
"36000","New York","55","        Funds, trusts, and other financial vehicles",2578.2,2444.4,2366.2,2861.9,2823.0
"36000","New York","56","      Real estate and rental and leasing",202794.0,210648.2,223556.5,230643.2,239667.4
"36000","New York","57","        Real estate",194024.5,200194.3,210491.1,216320.8,224587.4
"36000","New York","58","        Rental and leasing services and lessors of nonfinancial intangible assets",8769.5,10454.0,13065.3,14322.5,15080.0
"36000","New York","59","    Professional and business services",193919.0,198409.3,209725.6,218946.0,231999.3
"36000","New York","60","      Professional, scientific, and technical services",129350.5,134720.9,140512.1,145113.8,152305.8
"36000","New York","61","        Legal services",37052.6,39021.7,40588.4,42942.1,43719.5
"36000","New York","62","        Computer systems design and related services",18214.9,19170.8,19593.6,20824.7,22296.8
"36000","New York","63","        Miscellaneous professional, scientific, and technical services",74083.1,76528.4,80330.1,81346.9,86289.5
"36000","New York","64","      Management of companies and enterprises",28327.6,26772.3,28335.6,29128.2,30060.1
"36000","New York","65","      Administrative and support and waste management and remediation services",36240.9,36916.1,40877.9,44704.0,49633.4
"36000","New York","66","        Administrative and support services",33466.9,34122.6,37870.4,41405.0,46185.7
"36000","New York","67","        Waste management and remediation services",2774.0,2793.6,3007.5,3299.0,3447.7
"36000","New York","68","    Educational services, health care, and social assistance",135841.2,143638.6,149217.5,157941.0,166775.9
"36000","New York","69","      Educational services",32107.8,34030.2,34515.2,35857.5,37091.8
"36000","New York","70","      Health care and social assistance",103733.4,109608.4,114702.4,122083.6,129684.2
"36000","New York","71","        Ambulatory health care services",42932.4,45563.2,47730.1,50598.7,54455.1
"36000","New York","72","        Hospitals",37003.0,39200.5,41032.2,43673.5,45555.8
"36000","New York","73","        Nursing and residential care facilities",11629.6,12044.3,12502.6,13095.4,13613.1
"36000","New York","74","        Social assistance",12168.3,12800.3,13437.5,14716.0,16060.2
"36000","New York","75","    Arts, entertainment, recreation, accommodation, and food services",62094.6,66698.2,71954.2,79441.0,82761.1
"36000","New York","76","      Arts, entertainment, and recreation",22231.2,24396.6,26827.0,28833.9,30329.3
"36000","New York","77","        Performing arts, spectator sports, museums, and related activities",17697.3,19682.8,21875.0,23763.3,24873.2
"36000","New York","78","        Amusement, gambling, and recreation industries",4533.9,4713.7,4951.9,5070.6,5456.1
"36000","New York","79","      Accommodation and food services",39863.3,42301.6,45127.3,50607.1,52431.8
"36000","New York","80","        Accommodation",10619.7,10977.4,12267.0,16241.9,16942.2
"36000","New York","81","        Food services and drinking places",29243.7,31324.2,32860.3,34365.2,35489.6
"36000","New York","82","    Other services (except government and government enterprises)",29228.3,29860.8,30779.6,32434.1,33801.8
"36000","New York","83","  Government and government enterprises",156681.9,157192.6,162314.3,178797.4,185077.2
"36000","New York","84","    Federal civilian",18032.0,18402.8,19001.0,19608.8,19931.2
"36000","New York","85","    Military",5640.0,5395.9,5347.2,5434.0,5523.8
"36000","New York","86","    State and local",133009.9,133393.9,137966.1,153754.6,159622.2
"36000","New York","","Addenda:","","","","",""
"36000","New York","87","Natural resources and mining",3343.0,3229.4,3620.4,3494.3,3946.4
"36000","New York","88","Trade",142528.9,140932.4,143304.2,146832.0,150137.4
"36000","New York","89","Transportation and utilities",52318.6,52201.3,54816.8,58485.6,61424.7
"36000","New York","90","Manufacturing and information",188139.0,194449.9,193418.6,209977.9,218221.4
"36000","New York","91","Private goods-producing industries 2/",118538.1,120614.2,122846.4,126140.2,128740.6
"36000","New York","92","Private services-providing industries 3/",1210400.9,1268180.9,1323729.5,1400072.6,1458442.9
"37000","North Carolina","1","All industry total",502808.4,520356.6,541040.7,567451.7,591600.9
"37000","North Carolina","2","  Private industries",434710.6,450944.0,468850.9,491834.5,513106.5
"37000","North Carolina","3","    Agriculture, forestry, fishing and hunting",5048.2,4394.7,5147.4,4301.9,3925.0
"37000","North Carolina","4","      Farms",4144.8,3498.7,4270.2,3422.7,3025.3
"37000","North Carolina","5","      Forestry, fishing, and related activities",903.4,896.0,877.2,879.2,899.7
"37000","North Carolina","6","    Mining, quarrying, and oil and gas extraction",424.5,449.6,495.7,514.3,590.5
"37000","North Carolina","7","      Oil and gas extraction",10.4,8.0,4.1,3.5,1.9
"37000","North Carolina","8","      Mining (except oil and gas)",387.7,420.1,460.6,476.5,554.5
"37000","North Carolina","9","      Support activities for mining",26.5,21.4,31.0,34.2,34.2
"37000","North Carolina","10","    Utilities",7825.9,7954.8,7975.7,8480.9,8953.1
"37000","North Carolina","11","    Construction",17082.3,18791.0,20133.8,21767.3,23341.8
"37000","North Carolina","12","    Manufacturing",97763.8,96700.9,97769.7,99386.3,101597.8
"37000","North Carolina","13","      Durable goods manufacturing",41444.7,40993.6,42549.3,45097.8,46654.8
"37000","North Carolina","14","        Wood product manufacturing",1790.4,1688.3,1824.6,1958.8,1959.1
"37000","North Carolina","15","        Nonmetallic mineral product manufacturing",1812.7,1781.3,1918.4,1939.8,2063.0
"37000","North Carolina","16","        Primary metal manufacturing",680.2,802.8,838.0,923.1,970.7
"37000","North Carolina","17","        Fabricated metal product manufacturing",3858.6,3964.1,4035.4,4195.8,4302.9
"37000","North Carolina","18","        Machinery manufacturing",4897.2,4909.8,5303.8,5728.6,5891.0
"37000","North Carolina","19","        Computer and electronic product manufacturing",10780.7,10234.5,10767.4,11584.7,12185.8
"37000","North Carolina","20","        Electrical equipment, appliance, and component manufacturing",4355.8,3698.7,3800.2,4024.6,4221.6
"37000","North Carolina","21","        Motor vehicles, bodies and trailers, and parts manufacturing",3093.6,3461.8,3622.0,3691.8,3567.4
"37000","North Carolina","22","        Other transportation equipment manufacturing",5789.6,6289.2,6392.9,6863.8,7375.1
"37000","North Carolina","23","        Furniture and related product manufacturing",2322.5,2389.1,2304.8,2374.9,2411.5
"37000","North Carolina","24","        Miscellaneous manufacturing",2063.6,1774.1,1741.6,1811.9,1706.9
"37000","North Carolina","25","      Nondurable goods manufacturing",56319.0,55707.3,55220.5,54288.5,54943.0
"37000","North Carolina","26","        Food and beverage and tobacco product manufacturing",20102.6,19823.8,19359.4,17435.2,17186.7
"37000","North Carolina","27","        Textile mills and textile product mills",2508.3,2599.7,2522.4,2385.3,2353.4
"37000","North Carolina","28","        Apparel, leather, and allied product manufacturing",348.0,306.1,282.9,284.6,285.1
"37000","North Carolina","29","        Paper manufacturing",2183.7,2119.1,2021.1,2250.4,2346.1
"37000","North Carolina","30","        Printing and related support activities",1007.7,1088.6,1087.6,1040.1,1049.4
"37000","North Carolina","31","        Petroleum and coal products manufacturing",339.5,285.7,306.1,393.4,316.1
"37000","North Carolina","32","        Chemical manufacturing",26150.9,25698.3,25949.6,26474.5,27362.5
"37000","North Carolina","33","        Plastics and rubber products manufacturing",3678.4,3786.0,3691.3,4025.0,4043.7
"37000","North Carolina","34","    Wholesale trade",29736.1,30376.4,31786.1,32602.1,34275.1
"37000","North Carolina","35","    Retail trade",25848.3,27237.2,27905.8,28912.0,30582.9
"37000","North Carolina","36","    Transportation and warehousing",11518.7,11737.1,12530.3,13358.8,14312.7
"37000","North Carolina","37","      Air transportation",2859.5,2895.3,3262.9,3359.2,3622.3
"37000","North Carolina","38","      Rail transportation",418.5,388.8,388.8,400.3,406.4
"37000","North Carolina","39","      Water transportation",43.0,15.4,15.6,39.3,41.9
"37000","North Carolina","40","      Truck transportation",4012.5,4087.7,4258.7,4620.0,4876.8
"37000","North Carolina","41","      Transit and ground passenger transportation",518.4,481.7,435.2,383.6,389.7
"37000","North Carolina","42","      Pipeline transportation",62.4,77.6,80.6,91.1,99.4
"37000","North Carolina","43","      Other transportation and support activities",2254.5,2359.9,2510.4,2724.2,2986.9
"37000","North Carolina","44","      Warehousing and storage",1349.9,1430.8,1578.0,1741.1,1889.3
"37000","North Carolina","45","    Information",18017.9,19394.4,19505.6,20401.5,20636.0
"37000","North Carolina","46","      Publishing industries (except Internet)",5478.2,6127.8,6361.1,6999.7,7856.4
"37000","North Carolina","47","      Motion picture and sound recording industries",400.4,455.4,401.2,377.7,423.5
"37000","North Carolina","48","      Broadcasting (except Internet) and telecommunications",8242.5,8684.9,8440.6,8453.4,8798.2
"37000","North Carolina","49","      Data processing, hosting, and other information services",3896.8,4126.3,4302.8,4570.6,3557.8
"37000","North Carolina","50","    Finance, insurance, real estate, rental, and leasing",96040.6,101665.6,107053.2,115475.2,120218.2
"37000","North Carolina","51","      Finance and insurance",40626.0,43902.6,46044.6,51517.8,52700.9
"37000","North Carolina","52","        Monetary Authorities- central bank, credit intermediation, and related services",27313.6,29049.7,29857.7,33459.6,34913.4
"37000","North Carolina","53","        Securities, commodity contracts, and other financial investments and related activities",3815.2,4743.5,5427.9,5915.1,5992.7
"37000","North Carolina","54","        Insurance carriers and related activities",9458.6,10059.5,10617.0,12055.4,11651.9
"37000","North Carolina","55","        Funds, trusts, and other financial vehicles",38.6,49.9,141.9,87.7,142.8
"37000","North Carolina","56","      Real estate and rental and leasing",55414.6,57763.0,61008.6,63957.4,67517.3
"37000","North Carolina","57","        Real estate",51506.7,53212.3,56501.3,58648.9,62082.7
"37000","North Carolina","58","        Rental and leasing services and lessors of nonfinancial intangible assets",3907.9,4550.7,4507.4,5308.5,5434.6
"37000","North Carolina","59","    Professional and business services",57632.0,60697.1,64038.2,68647.7,72312.6
"37000","North Carolina","60","      Professional, scientific, and technical services",29576.2,31649.6,33509.9,37213.9,38990.1
"37000","North Carolina","61","        Legal services",3611.2,3837.0,3964.5,4181.0,4347.2
"37000","North Carolina","62","        Computer systems design and related services",6600.6,7625.9,7651.8,9237.6,9423.3
"37000","North Carolina","63","        Miscellaneous professional, scientific, and technical services",19364.4,20186.7,21893.6,23795.2,25219.5
"37000","North Carolina","64","      Management of companies and enterprises",12571.1,12713.0,13006.3,13181.5,13885.5
"37000","North Carolina","65","      Administrative and support and waste management and remediation services",15484.7,16334.4,17522.0,18252.2,19437.0
"37000","North Carolina","66","        Administrative and support services",14546.5,15386.1,16339.0,16822.5,17851.2
"37000","North Carolina","67","        Waste management and remediation services",938.2,948.3,1182.9,1429.7,1585.8
"37000","North Carolina","68","    Educational services, health care, and social assistance",39664.6,41710.3,43201.0,45035.8,47417.7
"37000","North Carolina","69","      Educational services",7027.6,7329.1,7114.4,7569.5,7973.7
"37000","North Carolina","70","      Health care and social assistance",32637.0,34381.2,36086.6,37466.3,39443.9
"37000","North Carolina","71","        Ambulatory health care services",17416.3,18519.7,19306.5,19794.2,20842.0
"37000","North Carolina","72","        Hospitals",8873.6,9301.1,10113.4,10761.5,11350.7
"37000","North Carolina","73","        Nursing and residential care facilities",3683.6,3757.9,3745.9,3898.5,4033.4
"37000","North Carolina","74","        Social assistance",2663.5,2802.6,2920.9,3012.1,3217.9
"37000","North Carolina","75","    Arts, entertainment, recreation, accommodation, and food services",17976.3,19345.2,20566.0,21534.8,22688.2
